Date,Store,Product,Category,Quantity,Unit,Reason,Value_Lost,Notes
2026-03-31,Store D - Airport,Tomatoes,Fresh Produce,5.79,kg,Expired,13.25,
2026-04-01,Store D - Airport,Milk,Dairy,6.79,kg,Damaged,9.0,
2026-04-01,Store D - Airport,Chicken,Meat,1.82,kg,Quality Issues,15.59,
2026-04-01,Store D - Airport,Apples,Fresh Produce,1.83,kg,Damaged,4.32,
2026-04-01,Store D - Airport,Bananas,Fresh Produce,8.68,kg,Expired,12.41,
2026-04-01,Store D - Airport,Cheese,Dairy,0.84,kg,Other,3.48,
2026-04-02,Store D - Airport,Butter,Dairy,2.99,kg,Damaged,8.87,
2026-04-02,Store D - Airport,Tomatoes,Fresh Produce,11.81,kg,Expired,21.54,
2026-04-02,Store D - Airport,Milk,Dairy,1.75,kg,Damaged,3.06,
2026-04-03,Store D - Airport,Oranges,Fresh Produce,1.7,kg,Overstock,3.74,
2026-04-03,Store D - Airport,Apples,Fresh Produce,3.57,kg,Expired,7.16,
2026-04-03,Store D - Airport,Bananas,Fresh Produce,9.24,kg,Overstock,10.74,
2026-04-04,Store D - Airport,Apples,Fresh Produce,3.16,kg,Damaged,8.19,
2026-04-04,Store D - Airport,Lettuce,Fresh Produce,10.96,kg,Damaged,16.31,
2026-04-04,Store D - Airport,Beef,Meat,2.4,kg,Overstock,22.4,
2026-04-04,Store D - Airport,Bread,Bakery,9.56,pcs,Expired,22.95,
2026-04-04,Store D - Airport,Yogurt,Dairy,1.77,kg,Customer Return,3.8,
2026-04-04,Store D - Airport,Oranges,Fresh Produce,3.36,kg,Expired,7.85,
2026-04-05,Store D - Airport,Cheese,Dairy,2.31,kg,Damaged,11.13,
2026-04-05,Store D - Airport,Muffins,Bakery,9.5,pcs,Damaged,25.22,
2026-04-05,Store D - Airport,Carrots,Fresh Produce,1.2,kg,Overstock,1.48,
2026-04-05,Store D - Airport,Oranges,Fresh Produce,2.38,kg,Expired,5.37,
2026-04-05,Store D - Airport,Bread,Bakery,2.73,pcs,Expired,8.52,
2026-04-06,Store D - Airport,Carrots,Fresh Produce,0.44,kg,Expired,0.77,
2026-04-06,Store D - Airport,Beef,Meat,5.06,kg,Expired,44.65,
2026-04-06,Store D - Airport,Cheese,Dairy,1.36,kg,Expired,6.0,
2026-04-06,Store D - Airport,Butter,Dairy,2.69,kg,Expired,10.85,
2026-04-06,Store D - Airport,Apples,Fresh Produce,0.73,kg,Quality Issues,1.77,
2026-04-07,Store D - Airport,Bananas,Fresh Produce,4.19,kg,Customer Return,5.54,
2026-04-07,Store D - Airport,Tomatoes,Fresh Produce,11.81,kg,Quality Issues,23.29,
2026-04-08,Store D - Airport,Bread,Bakery,4.0,pcs,Overstock,10.49,
2026-04-08,Store D - Airport,Muffins,Bakery,2.08,pcs,Staff Error,7.1,
2026-04-08,Store D - Airport,Milk,Dairy,4.69,kg,Expired,7.7,
2026-04-08,Store D - Airport,Salmon,Meat,3.82,kg,Overstock,50.96,
2026-04-09,Store D - Airport,Milk,Dairy,11.51,kg,Overstock,15.22,
2026-04-09,Store D - Airport,Apples,Fresh Produce,3.42,kg,Damaged,8.15,
2026-04-09,Store D - Airport,Bread,Bakery,7.38,pcs,Expired,18.31,
2026-04-09,Store D - Airport,Tomatoes,Fresh Produce,3.07,kg,Expired,7.17,
2026-04-09,Store D - Airport,Lettuce,Fresh Produce,11.96,kg,Overstock,25.7,
2026-04-09,Store D - Airport,Bananas,Fresh Produce,7.56,kg,Expired,10.42,
2026-04-10,Store D - Airport,Bananas,Fresh Produce,8.33,kg,Staff Error,8.53,
2026-04-10,Store D - Airport,Bread,Bakery,9.57,pcs,Expired,25.12,
2026-04-10,Store D - Airport,Apples,Fresh Produce,5.44,kg,Damaged,14.53,
2026-04-11,Store D - Airport,Tomatoes,Fresh Produce,11.15,kg,Overstock,24.34,
2026-04-11,Store D - Airport,Butter,Dairy,0.38,kg,Expired,1.57,
2026-04-11,Store D - Airport,Salmon,Meat,6.48,kg,Quality Issues,69.05,
2026-04-11,Store D - Airport,Oranges,Fresh Produce,1.8,kg,Overstock,4.14,
2026-04-12,Store D - Airport,Bananas,Fresh Produce,7.34,kg,Expired,9.29,
2026-04-12,Store D - Airport,Yogurt,Dairy,0.78,kg,Overstock,1.75,
2026-04-12,Store D - Airport,Beef,Meat,5.11,kg,Overstock,52.36,
2026-04-12,Store D - Airport,Tomatoes,Fresh Produce,4.73,kg,Damaged,8.69,
2026-04-12,Store D - Airport,Milk,Dairy,8.92,kg,Expired,12.92,
2026-04-13,Store D - Airport,Muffins,Bakery,7.67,pcs,Staff Error,24.59,
2026-04-13,Store D - Airport,Bread,Bakery,4.17,pcs,Quality Issues,9.6,
2026-04-13,Store D - Airport,Yogurt,Dairy,2.0,kg,Expired,3.92,
2026-04-13,Store D - Airport,Tomatoes,Fresh Produce,8.19,kg,Damaged,20.26,
2026-04-14,Store D - Airport,Yogurt,Dairy,2.93,kg,Damaged,5.97,
2026-04-14,Store D - Airport,Apples,Fresh Produce,2.21,kg,Customer Return,4.88,
2026-04-14,Store D - Airport,Beef,Meat,0.68,kg,Quality Issues,7.73,
2026-04-14,Store D - Airport,Muffins,Bakery,8.25,pcs,Damaged,29.45,
2026-04-14,Store D - Airport,Tomatoes,Fresh Produce,5.39,kg,Damaged,12.29,
2026-04-15,Store D - Airport,Salmon,Meat,3.06,kg,Damaged,36.78,
2026-04-15,Store D - Airport,Chicken,Meat,8.99,kg,Staff Error,72.51,
2026-04-15,Store D - Airport,Cheese,Dairy,5.93,kg,Expired,26.2,
2026-04-15,Store D - Airport,Muffins,Bakery,4.72,pcs,Quality Issues,12.38,
2026-04-16,Store D - Airport,Yogurt,Dairy,2.25,kg,Overstock,5.2,
2026-04-16,Store D - Airport,Lettuce,Fresh Produce,2.96,kg,Damaged,4.45,
2026-04-17,Store D - Airport,Lettuce,Fresh Produce,8.25,kg,Quality Issues,12.99,
2026-04-17,Store D - Airport,Carrots,Fresh Produce,2.28,kg,Overstock,2.85,
2026-04-17,Store D - Airport,Muffins,Bakery,5.12,pcs,Expired,12.84,
2026-04-17,Store D - Airport,Milk,Dairy,4.48,kg,Expired,7.8,
2026-04-18,Store D - Airport,Salmon,Meat,9.22,kg,Other,106.67,
2026-04-18,Store D - Airport,Yogurt,Dairy,3.37,kg,Overstock,7.87,
2026-04-19,Store D - Airport,Apples,Fresh Produce,3.51,kg,Overstock,7.58,
2026-04-19,Store D - Airport,Oranges,Fresh Produce,2.23,kg,Overstock,3.84,
2026-04-19,Store D - Airport,Butter,Dairy,2.58,kg,Damaged,9.34,
2026-04-19,Store D - Airport,Chicken,Meat,2.34,kg,Staff Error,20.41,
2026-04-19,Store D - Airport,Beef,Meat,1.55,kg,Overstock,17.32,
2026-04-20,Store D - Airport,Bananas,Fresh Produce,10.43,kg,Damaged,14.64,
2026-04-20,Store D - Airport,Bread,Bakery,2.0,pcs,Customer Return,6.67,
2026-04-21,Store D - Airport,Cheese,Dairy,2.34,kg,Quality Issues,11.28,
2026-04-21,Store D - Airport,Bananas,Fresh Produce,7.85,kg,Overstock,11.2,
2026-04-21,Store D - Airport,Chicken,Meat,2.99,kg,Staff Error,23.0,
2026-04-21,Store D - Airport,Bread,Bakery,10.99,pcs,Expired,32.51,
2026-04-21,Store D - Airport,Milk,Dairy,10.32,kg,Quality Issues,12.45,
2026-04-22,Store D - Airport,Butter,Dairy,2.88,kg,Overstock,8.48,
2026-04-22,Store D - Airport,Carrots,Fresh Produce,0.88,kg,Damaged,1.12,
2026-04-22,Store D - Airport,Bananas,Fresh Produce,10.4,kg,Expired,10.63,
2026-04-22,Store D - Airport,Cheese,Dairy,4.49,kg,Expired,21.64,
2026-04-23,Store D - Airport,Bananas,Fresh Produce,3.8,kg,Damaged,4.85,
2026-04-23,Store D - Airport,Beef,Meat,0.7,kg,Expired,6.39,
2026-04-23,Store D - Airport,Cheese,Dairy,1.08,kg,Expired,6.45,
2026-04-23,Store D - Airport,Chicken,Meat,6.29,kg,Damaged,42.55,
2026-04-23,Store D - Airport,Butter,Dairy,0.22,kg,Quality Issues,0.84,
2026-04-24,Store D - Airport,Bananas,Fresh Produce,2.17,kg,Expired,2.17,
2026-04-24,Store D - Airport,Oranges,Fresh Produce,5.11,kg,Customer Return,10.78,
2026-04-24,Store D - Airport,Bread,Bakery,5.55,pcs,Quality Issues,16.36,
2026-04-24,Store D - Airport,Lettuce,Fresh Produce,9.82,kg,Damaged,20.92,
2026-04-24,Store D - Airport,Apples,Fresh Produce,2.1,kg,Overstock,5.9,
2026-04-25,Store D - Airport,Beef,Meat,1.51,kg,Damaged,17.64,
2026-04-25,Store D - Airport,Apples,Fresh Produce,4.96,kg,Damaged,10.65,
2026-04-25,Store D - Airport,Carrots,Fresh Produce,1.32,kg,Expired,1.64,
2026-04-25,Store D - Airport,Chicken,Meat,11.02,kg,Damaged,69.08,
2026-04-25,Store D - Airport,Yogurt,Dairy,4.44,kg,Expired,8.51,
2026-04-25,Store D - Airport,Cheese,Dairy,1.77,kg,Expired,8.97,
2026-04-26,Store D - Airport,Chicken,Meat,11.13,kg,Quality Issues,98.72,
2026-04-26,Store D - Airport,Carrots,Fresh Produce,2.8,kg,Quality Issues,3.85,
2026-04-26,Store D - Airport,Bread,Bakery,3.33,pcs,Overstock,10.61,
2026-04-27,Store D - Airport,Carrots,Fresh Produce,2.52,kg,Overstock,4.03,
2026-04-27,Store D - Airport,Salmon,Meat,1.99,kg,Damaged,19.43,
2026-04-28,Store D - Airport,Bananas,Fresh Produce,2.0,kg,Customer Return,2.35,
2026-04-28,Store D - Airport,Lettuce,Fresh Produce,8.85,kg,Expired,18.14,
2026-04-29,Store D - Airport,Milk,Dairy,9.97,kg,Expired,17.48,
2026-04-29,Store D - Airport,Cheese,Dairy,2.45,kg,Expired,11.33,
2026-04-29,Store D - Airport,Bread,Bakery,5.26,pcs,Expired,16.75,
2026-04-29,Store D - Airport,Yogurt,Dairy,3.59,kg,Staff Error,5.99,
2026-04-29,Store D - Airport,Muffins,Bakery,7.95,pcs,Expired,23.46,
2026-04-29,Store D - Airport,Salmon,Meat,5.52,kg,Overstock,72.74,
2026-04-30,Store D - Airport,Chicken,Meat,5.9,kg,Expired,47.38,
2026-04-30,Store D - Airport,Tomatoes,Fresh Produce,6.94,kg,Quality Issues,18.21,
2026-05-01,Store D - Airport,Salmon,Meat,10.28,kg,Damaged,133.68,
2026-05-01,Store D - Airport,Milk,Dairy,8.88,kg,Customer Return,14.71,
2026-05-01,Store D - Airport,Beef,Meat,5.04,kg,Expired,59.94,
2026-05-01,Store D - Airport,Muffins,Bakery,8.45,pcs,Quality Issues,28.99,
2026-05-02,Store D - Airport,Muffins,Bakery,10.28,pcs,Staff Error,34.0,
2026-05-02,Store D - Airport,Bananas,Fresh Produce,6.56,kg,Expired,7.95,
2026-05-03,Store D - Airport,Cheese,Dairy,3.62,kg,Damaged,18.09,
2026-05-03,Store D - Airport,Yogurt,Dairy,5.63,kg,Overstock,10.04,
2026-05-04,Store D - Airport,Butter,Dairy,0.95,kg,Damaged,3.25,
2026-05-04,Store D - Airport,Bananas,Fresh Produce,6.4,kg,Overstock,8.24,
2026-05-04,Store D - Airport,Yogurt,Dairy,1.29,kg,Expired,2.86,
2026-05-04,Store D - Airport,Apples,Fresh Produce,5.49,kg,Expired,11.38,
2026-05-05,Store D - Airport,Salmon,Meat,10.2,kg,Expired,102.94,
2026-05-05,Store D - Airport,Butter,Dairy,2.94,kg,Expired,10.45,
2026-05-05,Store D - Airport,Lettuce,Fresh Produce,3.98,kg,Overstock,8.14,
2026-05-06,Store D - Airport,Muffins,Bakery,7.75,pcs,Overstock,20.47,
2026-05-06,Store D - Airport,Bread,Bakery,9.5,pcs,Overstock,21.38,
