Date,Store,Product,Category,Actual_Sales,Predicted_Sales,Unit_Price
2026-03-04,Store A - Downtown,Beef,Meat,111,105,10.07
2026-03-04,Store A - Downtown,Bread,Bakery,75,75,2.74
2026-03-04,Store A - Downtown,Oranges,Fresh Produce,161,171,1.92
2026-03-04,Store A - Downtown,Carrots,Fresh Produce,118,114,1.64
2026-03-04,Store A - Downtown,Salmon,Meat,97,99,12.79
2026-03-04,Store A - Downtown,Butter,Dairy,82,85,3.81
2026-03-04,Store A - Downtown,Muffins,Bakery,166,167,3.03
2026-03-05,Store A - Downtown,Apples,Fresh Produce,84,89,2.6
2026-03-05,Store A - Downtown,Bananas,Fresh Produce,171,168,1.17
2026-03-05,Store A - Downtown,Lettuce,Fresh Produce,127,119,1.65
2026-03-05,Store A - Downtown,Tomatoes,Fresh Produce,141,149,2.25
2026-03-05,Store A - Downtown,Milk,Dairy,154,146,1.41
2026-03-05,Store A - Downtown,Cheese,Dairy,94,94,5.44
2026-03-05,Store A - Downtown,Yogurt,Dairy,227,218,1.82
2026-03-05,Store A - Downtown,Chicken,Meat,100,95,7.6
2026-03-05,Store A - Downtown,Beef,Meat,90,90,10.25
2026-03-05,Store A - Downtown,Bread,Bakery,190,193,3.0
2026-03-05,Store A - Downtown,Oranges,Fresh Produce,99,96,1.84
2026-03-05,Store A - Downtown,Carrots,Fresh Produce,127,134,1.46
2026-03-05,Store A - Downtown,Salmon,Meat,98,98,11.24
2026-03-05,Store A - Downtown,Butter,Dairy,156,159,3.45
2026-03-05,Store A - Downtown,Muffins,Bakery,100,103,2.8
2026-03-06,Store A - Downtown,Apples,Fresh Produce,149,140,2.5
2026-03-06,Store A - Downtown,Bananas,Fresh Produce,194,194,1.18
2026-03-06,Store A - Downtown,Lettuce,Fresh Produce,97,96,1.77
2026-03-06,Store A - Downtown,Tomatoes,Fresh Produce,181,183,2.08
2026-03-06,Store A - Downtown,Milk,Dairy,144,153,1.49
2026-03-06,Store A - Downtown,Cheese,Dairy,164,163,4.56
2026-03-06,Store A - Downtown,Yogurt,Dairy,181,188,1.97
2026-03-06,Store A - Downtown,Chicken,Meat,183,192,7.7
2026-03-06,Store A - Downtown,Beef,Meat,105,107,10.92
2026-03-06,Store A - Downtown,Bread,Bakery,104,102,2.97
2026-03-06,Store A - Downtown,Oranges,Fresh Produce,116,115,1.89
2026-03-06,Store A - Downtown,Carrots,Fresh Produce,138,130,1.41
2026-03-06,Store A - Downtown,Salmon,Meat,118,124,11.45
2026-03-06,Store A - Downtown,Butter,Dairy,134,142,3.26
2026-03-06,Store A - Downtown,Muffins,Bakery,94,94,3.23
2026-03-07,Store A - Downtown,Apples,Fresh Produce,111,114,2.34
2026-03-07,Store A - Downtown,Bananas,Fresh Produce,202,192,1.15
2026-03-07,Store A - Downtown,Lettuce,Fresh Produce,126,119,1.82
2026-03-07,Store A - Downtown,Tomatoes,Fresh Produce,193,192,2.32
2026-03-07,Store A - Downtown,Milk,Dairy,206,215,1.48
2026-03-07,Store A - Downtown,Cheese,Dairy,137,134,4.68
2026-03-07,Store A - Downtown,Yogurt,Dairy,214,210,1.9
2026-03-07,Store A - Downtown,Chicken,Meat,220,213,6.95
2026-03-07,Store A - Downtown,Beef,Meat,200,194,9.74
2026-03-07,Store A - Downtown,Bread,Bakery,245,259,2.8
2026-03-07,Store A - Downtown,Oranges,Fresh Produce,115,120,2.2
2026-03-07,Store A - Downtown,Carrots,Fresh Produce,168,177,1.59
2026-03-07,Store A - Downtown,Salmon,Meat,177,166,10.84
2026-03-07,Store A - Downtown,Butter,Dairy,173,170,3.55
2026-03-07,Store A - Downtown,Muffins,Bakery,156,163,2.77
2026-03-08,Store A - Downtown,Apples,Fresh Produce,204,213,2.75
2026-03-08,Store A - Downtown,Bananas,Fresh Produce,116,122,1.16
2026-03-08,Store A - Downtown,Lettuce,Fresh Produce,84,85,1.96
2026-03-08,Store A - Downtown,Tomatoes,Fresh Produce,132,133,2.11
2026-03-08,Store A - Downtown,Milk,Dairy,97,90,1.63
2026-03-08,Store A - Downtown,Cheese,Dairy,94,98,5.18
2026-03-08,Store A - Downtown,Yogurt,Dairy,169,176,1.91
2026-03-08,Store A - Downtown,Chicken,Meat,111,105,7.77
2026-03-08,Store A - Downtown,Beef,Meat,224,216,10.93
2026-03-08,Store A - Downtown,Bread,Bakery,196,194,2.76
2026-03-08,Store A - Downtown,Oranges,Fresh Produce,200,207,1.95
2026-03-08,Store A - Downtown,Carrots,Fresh Produce,120,115,1.35
2026-03-08,Store A - Downtown,Salmon,Meat,186,173,11.3
2026-03-08,Store A - Downtown,Butter,Dairy,167,174,3.21
2026-03-08,Store A - Downtown,Muffins,Bakery,98,96,2.81
2026-03-09,Store A - Downtown,Apples,Fresh Produce,97,95,2.49
2026-03-09,Store A - Downtown,Bananas,Fresh Produce,157,161,1.32
2026-03-09,Store A - Downtown,Lettuce,Fresh Produce,164,161,1.95
2026-03-09,Store A - Downtown,Tomatoes,Fresh Produce,66,68,2.02
2026-03-09,Store A - Downtown,Milk,Dairy,84,80,1.41
2026-03-09,Store A - Downtown,Cheese,Dairy,101,105,5.41
2026-03-09,Store A - Downtown,Yogurt,Dairy,123,118,1.91
2026-03-09,Store A - Downtown,Chicken,Meat,62,65,7.35
2026-03-09,Store A - Downtown,Beef,Meat,81,84,9.8
2026-03-09,Store A - Downtown,Bread,Bakery,79,80,2.96
2026-03-09,Store A - Downtown,Oranges,Fresh Produce,53,56,2.14
2026-03-09,Store A - Downtown,Carrots,Fresh Produce,80,74,1.61
2026-03-09,Store A - Downtown,Salmon,Meat,158,160,12.62
2026-03-09,Store A - Downtown,Butter,Dairy,142,150,3.66
2026-03-09,Store A - Downtown,Muffins,Bakery,68,71,3.02
2026-03-10,Store A - Downtown,Apples,Fresh Produce,193,199,2.39
2026-03-10,Store A - Downtown,Bananas,Fresh Produce,134,129,1.2
2026-03-10,Store A - Downtown,Lettuce,Fresh Produce,141,138,1.9
2026-03-10,Store A - Downtown,Tomatoes,Fresh Produce,128,123,2.3
2026-03-10,Store A - Downtown,Milk,Dairy,88,84,1.59
2026-03-10,Store A - Downtown,Cheese,Dairy,154,158,5.42
2026-03-10,Store A - Downtown,Yogurt,Dairy,68,69,1.99
2026-03-10,Store A - Downtown,Chicken,Meat,200,188,7.37
2026-03-10,Store A - Downtown,Beef,Meat,124,128,9.77
2026-03-10,Store A - Downtown,Bread,Bakery,183,192,2.69
2026-03-10,Store A - Downtown,Oranges,Fresh Produce,79,80,2.06
2026-03-10,Store A - Downtown,Carrots,Fresh Produce,163,152,1.42
2026-03-10,Store A - Downtown,Salmon,Meat,172,171,10.93
2026-03-10,Store A - Downtown,Butter,Dairy,138,145,3.17
2026-03-10,Store A - Downtown,Muffins,Bakery,178,166,3.15
2026-03-11,Store A - Downtown,Apples,Fresh Produce,94,98,2.62
2026-03-11,Store A - Downtown,Bananas,Fresh Produce,133,133,1.27
2026-03-11,Store A - Downtown,Lettuce,Fresh Produce,151,145,1.63
2026-03-11,Store A - Downtown,Tomatoes,Fresh Produce,98,99,2.31
2026-03-11,Store A - Downtown,Milk,Dairy,171,170,1.48
2026-03-11,Store A - Downtown,Cheese,Dairy,53,55,5.31
2026-03-11,Store A - Downtown,Yogurt,Dairy,126,127,1.86
2026-03-11,Store A - Downtown,Chicken,Meat,91,96,7.25
2026-03-11,Store A - Downtown,Beef,Meat,159,152,9.18
2026-03-11,Store A - Downtown,Bread,Bakery,65,69,2.56
2026-03-11,Store A - Downtown,Oranges,Fresh Produce,59,61,2.03
2026-03-11,Store A - Downtown,Carrots,Fresh Produce,62,65,1.54
2026-03-11,Store A - Downtown,Salmon,Meat,148,152,11.87
2026-03-11,Store A - Downtown,Butter,Dairy,137,130,3.71
2026-03-11,Store A - Downtown,Muffins,Bakery,88,83,2.85
2026-03-12,Store A - Downtown,Apples,Fresh Produce,140,143,2.68
2026-03-12,Store A - Downtown,Bananas,Fresh Produce,137,142,1.15
2026-03-12,Store A - Downtown,Lettuce,Fresh Produce,148,156,1.73
2026-03-12,Store A - Downtown,Tomatoes,Fresh Produce,76,73,2.22
2026-03-12,Store A - Downtown,Milk,Dairy,86,87,1.39
2026-03-12,Store A - Downtown,Cheese,Dairy,131,134,5.18
2026-03-12,Store A - Downtown,Yogurt,Dairy,121,119,1.83
2026-03-12,Store A - Downtown,Chicken,Meat,54,53,7.86
2026-03-12,Store A - Downtown,Beef,Meat,155,155,10.52
2026-03-12,Store A - Downtown,Bread,Bakery,77,76,2.87
2026-03-12,Store A - Downtown,Oranges,Fresh Produce,137,137,2.04
2026-03-12,Store A - Downtown,Carrots,Fresh Produce,172,161,1.5
2026-03-12,Store A - Downtown,Salmon,Meat,143,142,11.92
2026-03-12,Store A - Downtown,Butter,Dairy,120,119,3.28
2026-03-12,Store A - Downtown,Muffins,Bakery,91,84,2.96
2026-03-13,Store A - Downtown,Apples,Fresh Produce,78,80,2.27
2026-03-13,Store A - Downtown,Bananas,Fresh Produce,67,71,1.12
2026-03-13,Store A - Downtown,Lettuce,Fresh Produce,119,116,1.85
2026-03-13,Store A - Downtown,Tomatoes,Fresh Produce,90,86,2.38
2026-03-13,Store A - Downtown,Milk,Dairy,98,101,1.6
2026-03-13,Store A - Downtown,Cheese,Dairy,84,81,4.75
2026-03-13,Store A - Downtown,Yogurt,Dairy,158,159,2.2
2026-03-13,Store A - Downtown,Chicken,Meat,48,48,8.04
2026-03-13,Store A - Downtown,Beef,Meat,185,177,10.06
2026-03-13,Store A - Downtown,Bread,Bakery,122,120,3.07
2026-03-13,Store A - Downtown,Oranges,Fresh Produce,166,175,2.12
2026-03-13,Store A - Downtown,Carrots,Fresh Produce,157,158,1.52
2026-03-13,Store A - Downtown,Salmon,Meat,79,80,11.78
2026-03-13,Store A - Downtown,Butter,Dairy,124,121,3.24
2026-03-13,Store A - Downtown,Muffins,Bakery,127,133,2.97
2026-03-14,Store A - Downtown,Apples,Fresh Produce,71,71,2.26
2026-03-14,Store A - Downtown,Bananas,Fresh Produce,88,84,1.24
2026-03-14,Store A - Downtown,Lettuce,Fresh Produce,172,161,1.83
2026-03-14,Store A - Downtown,Tomatoes,Fresh Produce,88,92,2.05
2026-03-14,Store A - Downtown,Milk,Dairy,134,132,1.37
2026-03-14,Store A - Downtown,Cheese,Dairy,160,168,4.51
2026-03-14,Store A - Downtown,Yogurt,Dairy,153,154,1.86
2026-03-14,Store A - Downtown,Chicken,Meat,79,80,7.84
2026-03-14,Store A - Downtown,Beef,Meat,97,96,9.6
2026-03-14,Store A - Downtown,Bread,Bakery,147,144,2.65
2026-03-14,Store A - Downtown,Oranges,Fresh Produce,162,166,1.81
2026-03-14,Store A - Downtown,Carrots,Fresh Produce,64,65,1.53
2026-03-14,Store A - Downtown,Salmon,Meat,165,169,11.05
2026-03-14,Store A - Downtown,Butter,Dairy,173,175,3.32
2026-03-14,Store A - Downtown,Muffins,Bakery,79,78,2.95
2026-03-15,Store A - Downtown,Apples,Fresh Produce,60,62,2.71
2026-03-15,Store A - Downtown,Bananas,Fresh Produce,135,125,1.3
2026-03-15,Store A - Downtown,Lettuce,Fresh Produce,98,91,1.89
2026-03-15,Store A - Downtown,Tomatoes,Fresh Produce,180,191,2.22
2026-03-15,Store A - Downtown,Milk,Dairy,182,190,1.53
2026-03-15,Store A - Downtown,Cheese,Dairy,193,194,4.65
2026-03-15,Store A - Downtown,Yogurt,Dairy,158,148,2.09
2026-03-15,Store A - Downtown,Chicken,Meat,85,85,7.22
2026-03-15,Store A - Downtown,Beef,Meat,204,210,9.74
2026-03-15,Store A - Downtown,Bread,Bakery,188,187,3.05
2026-03-15,Store A - Downtown,Oranges,Fresh Produce,89,85,2.14
2026-03-15,Store A - Downtown,Carrots,Fresh Produce,169,162,1.54
2026-03-15,Store A - Downtown,Salmon,Meat,126,121,12.46
2026-03-15,Store A - Downtown,Butter,Dairy,141,132,3.62
2026-03-15,Store A - Downtown,Muffins,Bakery,197,185,2.99
2026-03-16,Store A - Downtown,Apples,Fresh Produce,129,126,2.67
2026-03-16,Store A - Downtown,Bananas,Fresh Produce,137,143,1.19
2026-03-16,Store A - Downtown,Lettuce,Fresh Produce,147,139,1.94
2026-03-16,Store A - Downtown,Tomatoes,Fresh Produce,160,151,2.05
2026-03-16,Store A - Downtown,Milk,Dairy,61,59,1.39
2026-03-16,Store A - Downtown,Cheese,Dairy,126,124,5.02
2026-03-16,Store A - Downtown,Yogurt,Dairy,69,70,1.95
2026-03-16,Store A - Downtown,Chicken,Meat,82,77,6.77
2026-03-16,Store A - Downtown,Beef,Meat,100,98,10.62
2026-03-16,Store A - Downtown,Bread,Bakery,73,73,2.85
2026-03-16,Store A - Downtown,Oranges,Fresh Produce,64,62,1.97
2026-03-16,Store A - Downtown,Carrots,Fresh Produce,45,46,1.63
2026-03-16,Store A - Downtown,Salmon,Meat,87,90,11.48
2026-03-16,Store A - Downtown,Butter,Dairy,53,53,3.8
2026-03-16,Store A - Downtown,Muffins,Bakery,146,144,3.03
2026-03-17,Store A - Downtown,Apples,Fresh Produce,151,147,2.74
2026-03-17,Store A - Downtown,Bananas,Fresh Produce,70,73,1.16
2026-03-17,Store A - Downtown,Lettuce,Fresh Produce,49,52,1.79
2026-03-17,Store A - Downtown,Tomatoes,Fresh Produce,43,45,2.1
2026-03-17,Store A - Downtown,Milk,Dairy,63,59,1.48
2026-03-17,Store A - Downtown,Cheese,Dairy,48,51,4.76
2026-03-17,Store A - Downtown,Yogurt,Dairy,159,167,1.98
2026-03-17,Store A - Downtown,Chicken,Meat,67,65,7.55
2026-03-17,Store A - Downtown,Beef,Meat,89,85,9.6
2026-03-17,Store A - Downtown,Bread,Bakery,69,66,2.9
2026-03-17,Store A - Downtown,Oranges,Fresh Produce,47,48,1.91
2026-03-17,Store A - Downtown,Carrots,Fresh Produce,104,107,1.49
2026-03-17,Store A - Downtown,Salmon,Meat,87,91,12.17
2026-03-17,Store A - Downtown,Butter,Dairy,86,84,3.18
2026-03-17,Store A - Downtown,Muffins,Bakery,73,69,2.84
2026-03-18,Store A - Downtown,Apples,Fresh Produce,119,124,2.72
2026-03-18,Store A - Downtown,Bananas,Fresh Produce,142,146,1.25
2026-03-18,Store A - Downtown,Lettuce,Fresh Produce,126,120,1.81
2026-03-18,Store A - Downtown,Tomatoes,Fresh Produce,171,163,2.25
2026-03-18,Store A - Downtown,Milk,Dairy,99,95,1.36
2026-03-18,Store A - Downtown,Cheese,Dairy,45,43,4.77
2026-03-18,Store A - Downtown,Yogurt,Dairy,141,134,1.95
2026-03-18,Store A - Downtown,Chicken,Meat,51,49,7.24
2026-03-18,Store A - Downtown,Beef,Meat,77,73,10.51
2026-03-18,Store A - Downtown,Bread,Bakery,65,68,2.8
2026-03-18,Store A - Downtown,Oranges,Fresh Produce,138,143,2.11
2026-03-18,Store A - Downtown,Carrots,Fresh Produce,122,128,1.48
2026-03-18,Store A - Downtown,Salmon,Meat,68,66,13.03
2026-03-18,Store A - Downtown,Butter,Dairy,127,135,3.69
2026-03-18,Store A - Downtown,Muffins,Bakery,54,50,3.16
2026-03-19,Store A - Downtown,Apples,Fresh Produce,65,65,2.68
2026-03-19,Store A - Downtown,Bananas,Fresh Produce,87,85,1.09
2026-03-19,Store A - Downtown,Lettuce,Fresh Produce,60,58,1.76
2026-03-19,Store A - Downtown,Tomatoes,Fresh Produce,170,164,2.37
2026-03-19,Store A - Downtown,Milk,Dairy,100,97,1.5
2026-03-19,Store A - Downtown,Cheese,Dairy,52,52,4.65
2026-03-19,Store A - Downtown,Yogurt,Dairy,97,97,1.97
2026-03-19,Store A - Downtown,Chicken,Meat,103,109,7.93
2026-03-19,Store A - Downtown,Beef,Meat,169,177,9.28
2026-03-19,Store A - Downtown,Bread,Bakery,151,157,2.85
2026-03-19,Store A - Downtown,Oranges,Fresh Produce,108,114,1.85
2026-03-19,Store A - Downtown,Carrots,Fresh Produce,98,91,1.53
2026-03-19,Store A - Downtown,Salmon,Meat,129,121,12.03
2026-03-19,Store A - Downtown,Butter,Dairy,89,84,3.81
2026-03-19,Store A - Downtown,Muffins,Bakery,88,84,2.89
2026-03-20,Store A - Downtown,Apples,Fresh Produce,70,69,2.33
2026-03-20,Store A - Downtown,Bananas,Fresh Produce,113,120,1.19
2026-03-20,Store A - Downtown,Lettuce,Fresh Produce,90,95,1.65
2026-03-20,Store A - Downtown,Tomatoes,Fresh Produce,148,156,2.4
2026-03-20,Store A - Downtown,Milk,Dairy,91,90,1.47
2026-03-20,Store A - Downtown,Cheese,Dairy,84,88,4.75
2026-03-20,Store A - Downtown,Yogurt,Dairy,100,93,2.06
2026-03-20,Store A - Downtown,Chicken,Meat,135,137,6.89
2026-03-20,Store A - Downtown,Beef,Meat,162,170,9.27
2026-03-20,Store A - Downtown,Bread,Bakery,164,160,2.82
2026-03-20,Store A - Downtown,Oranges,Fresh Produce,98,96,1.9
2026-03-20,Store A - Downtown,Carrots,Fresh Produce,86,82,1.43
2026-03-20,Store A - Downtown,Salmon,Meat,87,85,12.08
2026-03-20,Store A - Downtown,Butter,Dairy,139,136,3.56
2026-03-20,Store A - Downtown,Muffins,Bakery,85,89,3.18
2026-03-21,Store A - Downtown,Apples,Fresh Produce,201,199,2.6
2026-03-21,Store A - Downtown,Bananas,Fresh Produce,152,143,1.21
2026-03-21,Store A - Downtown,Lettuce,Fresh Produce,208,215,1.8
2026-03-21,Store A - Downtown,Tomatoes,Fresh Produce,86,87,2.25
2026-03-21,Store A - Downtown,Milk,Dairy,196,205,1.61
2026-03-21,Store A - Downtown,Cheese,Dairy,73,70,5.36
2026-03-21,Store A - Downtown,Yogurt,Dairy,73,72,1.88
2026-03-21,Store A - Downtown,Chicken,Meat,224,214,6.89
2026-03-21,Store A - Downtown,Beef,Meat,132,136,9.4
2026-03-21,Store A - Downtown,Bread,Bakery,123,126,2.86
2026-03-21,Store A - Downtown,Oranges,Fresh Produce,109,105,1.82
2026-03-21,Store A - Downtown,Carrots,Fresh Produce,69,64,1.57
2026-03-21,Store A - Downtown,Salmon,Meat,205,212,11.93
2026-03-21,Store A - Downtown,Butter,Dairy,104,101,3.52
2026-03-21,Store A - Downtown,Muffins,Bakery,143,144,3.24
2026-03-22,Store A - Downtown,Apples,Fresh Produce,155,152,2.34
2026-03-22,Store A - Downtown,Bananas,Fresh Produce,229,222,1.12
2026-03-22,Store A - Downtown,Lettuce,Fresh Produce,85,89,1.63
2026-03-22,Store A - Downtown,Tomatoes,Fresh Produce,178,175,2.02
2026-03-22,Store A - Downtown,Milk,Dairy,131,125,1.41
2026-03-22,Store A - Downtown,Cheese,Dairy,115,114,5.08
2026-03-22,Store A - Downtown,Yogurt,Dairy,101,95,1.97
2026-03-22,Store A - Downtown,Chicken,Meat,137,144,7.3
2026-03-22,Store A - Downtown,Beef,Meat,145,138,9.14
2026-03-22,Store A - Downtown,Bread,Bakery,173,167,2.93
2026-03-22,Store A - Downtown,Oranges,Fresh Produce,74,77,1.84
2026-03-22,Store A - Downtown,Carrots,Fresh Produce,69,64,1.61
2026-03-22,Store A - Downtown,Salmon,Meat,195,192,12.71
2026-03-22,Store A - Downtown,Butter,Dairy,107,107,3.84
2026-03-22,Store A - Downtown,Muffins,Bakery,147,137,2.99
2026-03-23,Store A - Downtown,Apples,Fresh Produce,85,86,2.59
2026-03-23,Store A - Downtown,Bananas,Fresh Produce,161,157,1.21
2026-03-23,Store A - Downtown,Lettuce,Fresh Produce,92,89,1.73
2026-03-23,Store A - Downtown,Tomatoes,Fresh Produce,159,151,2.36
2026-03-23,Store A - Downtown,Milk,Dairy,94,89,1.56
2026-03-23,Store A - Downtown,Cheese,Dairy,180,171,4.51
2026-03-23,Store A - Downtown,Yogurt,Dairy,156,161,2.19
2026-03-23,Store A - Downtown,Chicken,Meat,99,93,7.64
2026-03-23,Store A - Downtown,Beef,Meat,66,64,9.02
2026-03-23,Store A - Downtown,Bread,Bakery,110,106,2.63
2026-03-23,Store A - Downtown,Oranges,Fresh Produce,127,127,2.04
2026-03-23,Store A - Downtown,Carrots,Fresh Produce,93,98,1.59
2026-03-23,Store A - Downtown,Salmon,Meat,158,159,11.51
2026-03-23,Store A - Downtown,Butter,Dairy,198,203,3.83
2026-03-23,Store A - Downtown,Muffins,Bakery,99,99,2.99
2026-03-24,Store A - Downtown,Apples,Fresh Produce,101,101,2.28
2026-03-24,Store A - Downtown,Bananas,Fresh Produce,80,75,1.13
2026-03-24,Store A - Downtown,Lettuce,Fresh Produce,152,160,1.88
2026-03-24,Store A - Downtown,Tomatoes,Fresh Produce,152,156,2.26
2026-03-24,Store A - Downtown,Milk,Dairy,104,107,1.53
2026-03-24,Store A - Downtown,Cheese,Dairy,161,165,5.46
2026-03-24,Store A - Downtown,Yogurt,Dairy,68,67,2.1
2026-03-24,Store A - Downtown,Chicken,Meat,160,152,7.05
2026-03-24,Store A - Downtown,Beef,Meat,158,159,9.1
2026-03-24,Store A - Downtown,Bread,Bakery,133,134,2.85
2026-03-24,Store A - Downtown,Oranges,Fresh Produce,114,116,2.12
2026-03-24,Store A - Downtown,Carrots,Fresh Produce,158,158,1.53
2026-03-24,Store A - Downtown,Salmon,Meat,161,161,12.9
2026-03-24,Store A - Downtown,Butter,Dairy,76,71,3.56
2026-03-24,Store A - Downtown,Muffins,Bakery,89,93,3.06
2026-03-25,Store A - Downtown,Apples,Fresh Produce,95,92,2.47
2026-03-25,Store A - Downtown,Bananas,Fresh Produce,195,195,1.17
2026-03-25,Store A - Downtown,Lettuce,Fresh Produce,169,160,1.69
2026-03-25,Store A - Downtown,Tomatoes,Fresh Produce,93,93,2.08
2026-03-25,Store A - Downtown,Milk,Dairy,105,102,1.59
2026-03-25,Store A - Downtown,Cheese,Dairy,200,208,4.61
2026-03-25,Store A - Downtown,Yogurt,Dairy,120,127,1.96
2026-03-25,Store A - Downtown,Chicken,Meat,98,103,7.53
2026-03-25,Store A - Downtown,Beef,Meat,68,65,10.64
2026-03-25,Store A - Downtown,Bread,Bakery,143,146,3.05
2026-03-25,Store A - Downtown,Oranges,Fresh Produce,144,139,1.82
2026-03-25,Store A - Downtown,Carrots,Fresh Produce,165,165,1.54
2026-03-25,Store A - Downtown,Salmon,Meat,200,197,11.09
2026-03-25,Store A - Downtown,Butter,Dairy,91,95,3.25
2026-03-25,Store A - Downtown,Muffins,Bakery,69,69,2.83
2026-03-26,Store A - Downtown,Apples,Fresh Produce,118,115,2.56
2026-03-26,Store A - Downtown,Bananas,Fresh Produce,95,90,1.3
2026-03-26,Store A - Downtown,Lettuce,Fresh Produce,73,74,1.84
2026-03-26,Store A - Downtown,Tomatoes,Fresh Produce,208,213,1.99
2026-03-26,Store A - Downtown,Milk,Dairy,68,70,1.46
2026-03-26,Store A - Downtown,Cheese,Dairy,184,184,5.01
2026-03-26,Store A - Downtown,Yogurt,Dairy,59,56,2.01
2026-03-26,Store A - Downtown,Chicken,Meat,124,132,7.01
2026-03-26,Store A - Downtown,Beef,Meat,148,148,10.0
2026-03-26,Store A - Downtown,Bread,Bakery,113,120,2.68
2026-03-26,Store A - Downtown,Oranges,Fresh Produce,129,124,1.99
2026-03-26,Store A - Downtown,Carrots,Fresh Produce,149,151,1.55
2026-03-26,Store A - Downtown,Salmon,Meat,79,80,11.75
2026-03-26,Store A - Downtown,Butter,Dairy,157,148,3.61
2026-03-26,Store A - Downtown,Muffins,Bakery,65,65,3.15
2026-03-27,Store A - Downtown,Apples,Fresh Produce,237,238,2.56
2026-03-27,Store A - Downtown,Bananas,Fresh Produce,113,107,1.3
2026-03-27,Store A - Downtown,Lettuce,Fresh Produce,153,160,1.65
2026-03-27,Store A - Downtown,Tomatoes,Fresh Produce,156,154,2.13
2026-03-27,Store A - Downtown,Milk,Dairy,86,85,1.47
2026-03-27,Store A - Downtown,Cheese,Dairy,217,221,4.62
2026-03-27,Store A - Downtown,Yogurt,Dairy,174,184,1.84
2026-03-27,Store A - Downtown,Chicken,Meat,135,143,7.37
2026-03-27,Store A - Downtown,Beef,Meat,132,131,10.51
2026-03-27,Store A - Downtown,Bread,Bakery,129,131,2.65
2026-03-27,Store A - Downtown,Oranges,Fresh Produce,70,68,2.15
2026-03-27,Store A - Downtown,Carrots,Fresh Produce,209,216,1.43
2026-03-27,Store A - Downtown,Salmon,Meat,191,182,12.87
2026-03-27,Store A - Downtown,Butter,Dairy,165,173,3.82
2026-03-27,Store A - Downtown,Muffins,Bakery,180,190,3.04
2026-03-28,Store A - Downtown,Apples,Fresh Produce,110,107,2.39
2026-03-28,Store A - Downtown,Bananas,Fresh Produce,155,145,1.2
2026-03-28,Store A - Downtown,Lettuce,Fresh Produce,256,256,1.77
2026-03-28,Store A - Downtown,Tomatoes,Fresh Produce,256,245,2.34
2026-03-28,Store A - Downtown,Milk,Dairy,163,168,1.52
2026-03-28,Store A - Downtown,Cheese,Dairy,129,125,5.38
2026-03-28,Store A - Downtown,Yogurt,Dairy,158,161,2.14
2026-03-28,Store A - Downtown,Chicken,Meat,252,249,7.97
2026-03-28,Store A - Downtown,Beef,Meat,157,166,9.79
2026-03-28,Store A - Downtown,Bread,Bakery,233,220,2.65
2026-03-28,Store A - Downtown,Oranges,Fresh Produce,139,136,1.9
2026-03-28,Store A - Downtown,Carrots,Fresh Produce,249,259,1.62
2026-03-28,Store A - Downtown,Salmon,Meat,205,204,12.27
2026-03-28,Store A - Downtown,Butter,Dairy,93,91,3.48
2026-03-28,Store A - Downtown,Muffins,Bakery,141,140,3.19
2026-03-29,Store A - Downtown,Apples,Fresh Produce,212,207,2.65
